source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
"SRC-PMID-38662890","RQ-E","METHODS_PAPER","METHODS_VALIDITY_AND_TRANSPARENCY","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","NOT_APPLICABLE","INDIRECT","NOT_APPLICABLE","NOT_APPLICABLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","OV-MEASUREMENT | CMJ_FOUR_ATHLETE_DATASET_2024","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=ABSTRACT_ONLY; four athletes one outcome and one cadence; five sessions biweekly and CV preference are application details not defaults; trend learning concurrent training and carryover remain confounds; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-39197945","RQ-G","CONSENSUS_STATEMENT","CONSENSUS_GUIDANCE_FRAMEWORK","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","PARTIAL","INDIRECT","PARTIAL","PARTIAL","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND","NONE_IDENTIFIED | NOT_ASSESSED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Indirect to ordinary youth runners; recent competition cannot become readiness, recovery, safety or next-MAIN clearance; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-39888556","RQ-A","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","INDIRECT","INDIRECT","PARTIAL","PARTIAL","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","OV-TID | FRV2-OVERLAP-ENDURANCE-TID-REVIEWS","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Not a calendar-frame comparison and cannot determine 9.5-day mechanics; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-40016936","RQ-C","RANDOMIZED_OR_COMPARATIVE_PRIMARY","DESIGN_MATCH_PENDING_FULL_TEXT","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","OV-RUNNER-STRENGTH","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports selected economy-durability outcomes, not neural-fatigue resistance, recovery, placement, safety, or 9.5-day architecture; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-40566441","RQ-E","CASE_OR_SINGLE_CASE","ROBINT_PLUS_SCRIBE_PENDING_SCED_CONFIRMATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=ROBINT_PLUS_SCRIBE_PENDING_SCED_CONFIRMATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","INDIRECT","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","NONE_IDENTIFIED | REACTIVE_STRENGTH_SCED_FOUR_CASES_2025","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Four cases and nonconcurrent baselines; history concurrent training serial dependence trend learning maturation and intervention carryover remain concerns; phase durations are application details not product defaults; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-40596578","RQ-C","RANDOMIZED_OR_COMPARATIVE_PRIMARY","DESIGN_MATCH_PENDING_FULL_TEXT","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports uphill component adaptation in this sample only; no neural-fatigue, Formation-slot, safety, or 9.5-day inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-41048235","RQ-B","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED | NOT_VERIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Counterevidence to clearance but not proof of a universal interval or match-only causality; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-41312139","RQ-C","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","DIRECT","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","NONE_IDENTIFIED | FRV2-OVERLAP-YOUTH-CONCURRENT-PRIMARY","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports a narrow heavy-to-plyometric pair only; no universal sequence, safety, or 9.5-day inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-7649149","RQ-C","RANDOMIZED_OR_COMPARATIVE_PRIMARY","DESIGN_MATCH_PENDING_FULL_TEXT","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Partial aerobic transfer is not mode equivalence, recovery acceleration, safe substitution, or a Formation placement rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-WEB-COCHRANE-HB-CH14","RQ-E","METHOD_GUIDANCE","CONSENSUS_GUIDANCE_FRAMEWORK","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","NOT_APPLICABLE","INDIRECT","NOT_APPLICABLE","NOT_APPLICABLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","NON_INDEPENDENT_INPUT_PENDING_HUMAN_REAPPRAISAL","PENDING_HUMAN","independence_state=NON_INDEPENDENT_EXTRACTION_INPUT; decision_use=INCLUDE; limitations=Generic review guidance does not supply athlete-specific transfer efficacy safety minimum n freshness thresholds or automated-prescription authority; adolescent 800 and 1500 m population and 9.5-day intervention directness must be judged separately; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-WEB-HHS-HIPAA-DEID","RQ-D","METHOD_GUIDANCE","CONSENSUS_GUIDANCE_FRAMEWORK","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","NOT_APPLICABLE","INDIRECT","NOT_APPLICABLE","NOT_APPLICABLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=US HIPAA guidance is not a universal global privacy rule and does not authorize collection analysis sharing coach access or private-note use; private notes remain zero-signal under the product contract; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-WEB-PRISMA-2020","RQ-F","METHOD_GUIDANCE","CONSENSUS_GUIDANCE_FRAMEWORK","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","NOT_APPLICABLE","INDIRECT","NOT_APPLICABLE","NOT_APPLICABLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","NON_INDEPENDENT_INPUT_PENDING_HUMAN_REAPPRAISAL","PENDING_HUMAN","independence_state=NON_INDEPENDENT_EXTRACTION_INPUT; decision_use=INCLUDE; limitations=Reporting guidance does not appraise evidence establish pilot progression validate 9.5 days or support efficacy safety or prescription authority; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
