source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
FRV2-G-012,RQ-G,SCOPING_REVIEW_AND_DELPHI_CONSENSUS,NOT_VERIFIED,LANE_1[QUESTION=STATED;SEARCH=SOURCE_REPORTED;SELECTION=SOURCE_SPECIFIC;CHARTING=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;EFFECT_ESTIMATE=NOT_APPLICABLE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=JBI_SCOPING_REVIEW;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,PARTIAL,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,IOC_SAFEGUARDING_CONSENSUS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Concern content routes outside planner to named trained safeguarding human] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=No software diagnosis or abuse classification; exact local procedure, confidentiality and emergency copy require human approval; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-013,RQ-G,ORGANIZATIONAL_STANDARD,NOT_VERIFIED,LANE_1[AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,INTERNATIONAL_CHILD_SAFEGUARDS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Organizational standard with jurisdiction-specific implementation and reporting duties] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=No diagnosis, credibility score, readiness, safety or automated case resolution; local law controls; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-014,RQ-G,SCOPING_REVIEW,NOT_VERIFIED,LANE_1[QUESTION=STATED;SEARCH=SOURCE_REPORTED;SELECTION=SOURCE_SPECIFIC;CHARTING=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;EFFECT_ESTIMATE=NOT_APPLICABLE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=JBI_SCOPING_REVIEW;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,PARTIAL,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,GROWTH_MATURATION_REVIEW,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Heterogeneous methods; female athletes and sport diversity underrepresented] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Mixed-sport and elite-pathway directness; no causal threshold, diagnosis, readiness or clearance rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-015,RQ-G,PROSPECTIVE_COHORT,JBI_COHORT,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=JBI_COHORT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,PARTIAL,INDIRECT,PARTIAL,NOT_VERIFIED,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ELITE_ADOLESCENT_GROWTH_COHORT,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Small single-academy association study; IRRs are not individual risk scores] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Small male elite single-academy observational study; numeric IRRs cannot become individual risk score, diagnosis or clearance; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-016,RQ-G,PROSPECTIVE_COHORT,JBI_COHORT,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=JBI_COHORT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,PARTIAL,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ADOLESCENT_RUNNER_STRESS_FRACTURE_COHORT,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Low event counts; sex BMI and menarche findings must not become automated thresholds] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Older cohort; self-report and low events; no causal threshold, diagnosis, risk probability, readiness or restriction from sex/BMI/menarche; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-017,RQ-G,SYSTEMATIC_REVIEW,AMSTAR_2,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,PARTIAL,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,RUNNER_INJURY_RISK_REVIEW,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Training sleep and specialization evidence low certainty; no automated risk prediction] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Heterogeneous definitions and transition-age population; no automated risk score, diagnosis, readiness, safety or clearance; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-018,RQ-G,NARRATIVE_REVIEW,NOT_VERIFIED,LANE_1[IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=SANRA_NARRATIVE_REVIEW;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,PARTIAL,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ADOLESCENT_BSI_REVIEW,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Heterogeneous incidence and recurrence ranges are not individual probabilities] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Not runner-only; no diagnosis, treatment, risk score, readiness or safety inference from training data; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-019,RQ-G,SYSTEMATIC_REVIEW,AMSTAR_2,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,PARTIAL,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,PERIPHYSEAL_STRESS_REVIEW,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Case-report dominant; symptoms require human assessment and imaging is not inferred] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Mixed sports; no symptom-screen validation, causal threshold, diagnosis, treatment, readiness or clearance; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-020,RQ-G,SYSTEMATIC_REVIEW_AND_META_ANALYSIS,AMSTAR_2,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,PARTIAL,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ADOLESCENT_SLEEP_INJURY_REVIEW,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Chronic association observed; acute evidence conflicting and not a readiness rule] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Only seven observational studies; no causal or individual threshold, diagnosis, readiness, safety or session-clearance inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-021,RQ-G,CLINICAL_REVIEW,NOT_VERIFIED,LANE_1[IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=SANRA_NARRATIVE_REVIEW;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,PARTIAL,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,GROWING_BONE_PAIN_REVIEW,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Diagnosis and treatment remain clinical; product collects only explicit pain or limitation] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Not a primary cohort; no diagnosis-specific management, treatment, risk probability, readiness or clearance inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-G-022,RQ-G,EDITORIAL_COMMENTARY,JBI_TEXT_AND_OPINION,LANE_1[SOURCE_IDENTIFIED;EXPERTISE=SOURCE_SPECIFIC;EVIDENCE_LINK=HIGH_CONCERN;LOGICAL_COHERENCE=HIGH_CONCERN;EMPIRICAL_EFFECT_USE=PROHIBITED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=JBI_TEXT_AND_OPINION;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],HIGH_CONCERN,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,REDS_TRIAD_CONCEPTUAL_DEBATE,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 HIGH_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Opposing conceptual evidence; supports referral rather than automated model allegiance] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Female-focused and authorship overlap; no diagnosis, score, readiness, safety or automated return-to-play inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-DOI-10.1136-BMJ.H1793,RQ-E,METHOD_GUIDANCE,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,NON_INDEPENDENT_INPUT_PENDING_HUMAN_REAPPRAISAL,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: supports preregistered periods/order/change/attrition reporting; carryover and irreversibility remain design constraints.] | LANE_2[independence_state=NON_INDEPENDENT_EXTRACTION_INPUT; decision_use=INCLUDE; limitations=Reporting guidance does not validate ABAB or crossover for cumulative training adaptation and supplies no universal baseline count freshness threshold efficacy safety or 9.5-day scientific superiority; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-10907753,RQ-E,METHODS_PAPER,NOT_VERIFIED,LANE_1[CORRECTED_FULL_TEXT=NOT_ASSESSED;METHOD_DOMAINS=NOT_ASSESSABLE;EFFECT_USE=PENDING_CORRECTION_AWARE_REVIEW] | LANE_2[full_text=RETRACTED_OR_CORRECTED;screening=DEFER;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],NOT_ASSESSABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,CORRECTION_LINKED_AND_RECORDED | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,OV-MEASUREMENT | MEASUREMENT_RELIABILITY_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[A correction or erratum is linked, but a correction-aware full-method appraisal is not present in lane 1; no effect, safety, or prescription claim may rely on this row yet.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=DEFER; limitations=ABSTRACT_ONLY; approximate participant or trial guidance is for reliability studies and is not a universal within-athlete observation gate; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-12741870,RQ-C,PRIMARY_OR_OFFICIAL_SOURCE,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: estimated VO2max maintained but 3000 m slowed more in cross-training group; small off-season sample.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Cycling may preserve selected aerobic status but is not performance-equivalent, a recovery accelerator, or a Formation slot rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-17149987,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-RUNNER-STRENGTH,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: economy improved only at 18 km/h; no VO2max change; not microcycle evidence.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports context-specific plyometric adaptation only; no microcycle placement, safety, or 9.5-day inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-20386477,RQ-B,RANDOMIZED_OR_COMPARATIVE_PRIMARY,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: jump performance fell up to 72 h while strength did not; outcome-specific, unfamiliar-protocol transfer only. | Indirect; intense plyometric bout; post 24 h 48 h 72 h 96 h 120 h; participant details limited in abstract.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Outcome-specific plyometric residual cannot establish whole-session clearance; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-23134196,RQ-A,PRIMARY_OR_OFFICIAL_SOURCE,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: small n=15 study favored BP on some indices; not 9.5-day running evidence.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Small adult cycling study cannot establish running-frame length, 9.5-day superiority, or safety; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-23838975,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,NONE_IDENTIFIED | FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: 2.4 km, sprint and jump outcomes improved; supports component inclusion, not Formation timing. | Six weeks of added plyometrics improved 2.4 km sprint and jump outcomes; shared-day placement was not verified.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports component inclusion only, not calendar position, safety, or 9.5-day mechanics; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
SRC-PMID-25976398,RQ-E,METHOD_GUIDANCE,NOT_VERIFIED,LANE_1[CORRECTED_FULL_TEXT=NOT_ASSESSED;METHOD_DOMAINS=NOT_ASSESSABLE;EFFECT_USE=PENDING_CORRECTION_AWARE_REVIEW] | LANE_2[full_text=RETRACTED_OR_CORRECTED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],NOT_ASSESSABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,CORRECTION_LINKED_AND_RECORDED | ERRATUM_IN_PMID_27758798,NONE_IDENTIFIED | N_OF_1_REPORTING_GUIDELINES,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[A correction or erratum is linked, but a correction-aware full-method appraisal is not present in lane 1; no effect, safety, or prescription claim may rely on this row yet.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=OFFICIAL_FULL_TEXT_AVAILABLE_BUT_ABSTRACT_USED; reporting completeness is not design validity; onset carryover trend confounding and missingness still require separate handling; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
